Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CONFROOM_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),CONFROOM_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),ENCLOSEDOFFICE_MID_3 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_1 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_2 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_3 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),OPENOFFICE_MID_4 ZN ELECTRIC REHEAT COIL:Heating Coil Electric Energy [J](TimeStep),21 ZONE PVAV MAIN GAS HTG COIL:Heating Coil Gas Energy [J](TimeStep),NODE 179:System Node Temperature [C](TimeStep),NODE 149:System Node Temperature [C](TimeStep),NODE 148:System Node Temperature [C](TimeStep),NODE 157:System Node Temperature [C](TimeStep),NODE 154:System Node Temperature [C](TimeStep),NODE 153:System Node Temperature [C](TimeStep),21 ZONE PVAV:Air System Cooling Coil Total Cooling Energy [J](TimeStep),21 ZONE PVAV:Air System Heating Coil Total Heating Energy [J](TimeStep),21 ZONE PVAV:Air System Heat Exchanger Total Heating Energy [J](TimeStep),21 ZONE PVAV:Air System Heat Exchanger Total Cooling Energy [J](TimeStep) 
 01/04  21:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777796967596494,12.777796967596494,22.306187136015596,18.59981812771268,12.353785742707894,12.353785742707894,69119708.88934285,0.0,0.0,0.0 
 01/04  22:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777815783575564,12.777815783575564,22.113172578513216,18.459485528746538,12.353741909765587,12.353741909765587,67214237.63579573,0.0,0.0,0.0 
 01/04  23:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.401570084743747,22.401570084743747,22.401570084743747,22.401570084743747,22.401570084743747,22.401570084743747,0.0,0.0,0.0,0.0 
 01/04  24:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.415967419890277,22.415967419890277,22.415967419890277,22.415967419890277,22.415967419890277,22.415967419890277,0.0,0.0,0.0,0.0 
 01/05  01:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.425275674831036,22.425275674831036,22.425275674831036,22.425275674831036,22.425275674831036,22.425275674831036,0.0,0.0,0.0,0.0 
 01/05  02:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46129538202908,22.46129538202908,22.46129538202908,22.46129538202908,22.46129538202908,22.46129538202908,0.0,0.0,0.0,0.0 
 01/05  03:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.449617851023367,22.449617851023367,22.449617851023367,22.449617851023367,22.449617851023367,22.449617851023367,0.0,0.0,0.0,0.0 
 01/05  04:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47097130872434,22.47097130872434,22.47097130872434,22.47097130872434,22.47097130872434,22.47097130872434,0.0,0.0,0.0,0.0 
 01/05  05:00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39796446957241,22.39796446957241,22.39796446957241,22.39796446957241,22.39796446957241,22.39796446957241,0.0,0.0,0.0,0.0 
 01/05  06:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.463152091008099,22.463152091008099,22.463152091008099,22.463152091008099,22.463152091008099,22.463152091008099,0.0,0.0,0.0,0.0 
 01/05  07:00:00,6.1,9836078.332085284,10101066.272787523,16443857.046770674,14385399.120479543,2345394.19509096,6613724.862061668,0.0,7416496.075921607,8984478.078155535,0.0,12.777788950246674,12.777788950246674,22.55451454998009,22.55451454998009,12.35367105367897,12.35367105367897,99048101.46262624,76126493.98335344,0.0,0.0 
 01/05  08:00:00,6.7,9663070.515051466,9904714.099155903,17442208.081599319,14968222.216533917,2293658.9814050707,6192118.843460983,0.0,7089311.494765162,8830053.69041086,0.0,12.777785511049224,12.777785511049224,22.492696448586565,17.93898756307593,12.353550052954369,12.353550052954369,60798618.45842604,76383357.92238306,0.0,0.0 
 01/05  09:00:00,7.2,4375753.385894736,3835447.3640112599,10329906.541541556,4212729.793640504,329880.9364480834,0.0,0.0,0.0,0.0,0.0,12.77782525468354,12.777821550093016,22.62848885378781,16.913846111374228,12.349418144600137,12.349418144600137,52627351.31817934,23083718.021536195,0.0,0.0 
 01/05  10:00:00,7.2,3850517.773233041,3334435.2416554715,9016051.172566176,3802874.156324159,78827.31572980131,0.0,0.0,0.0,0.0,0.0,12.77784224172555,12.777826826617883,22.626390512841437,16.953743131185129,12.347776405106393,12.347776405106393,53483015.40669166,20082705.6595083,0.0,0.0 
 01/05  11:00:00,8.3,1968847.0018185175,1188407.1555417984,7795918.206599724,2238808.41023853,0.0,0.0,0.0,0.0,0.0,0.0,12.777931030573099,12.77788452625794,22.69074062637038,17.689210566995607,12.333133748206113,12.333133748206113,63976895.86016056,13191980.774198803,0.0,0.0 
 01/05  12:00:00,8.9,144480.88381768959,0.0,7059048.498111882,2741297.91018745,0.0,0.0,0.0,0.0,0.0,0.0,12.800012570039414,12.799888100067243,22.739272240348993,18.247253141481996,12.332901518294666,12.332901518294666,73658093.46385038,9944827.292116706,0.0,0.0 
 01/05  13:00:00,9.4,83946.80138287237,86168.8983904772,8032119.376020751,5304709.826096517,100792.1683967303,0.0,0.0,0.0,0.0,0.0,12.77789763650101,12.777791849917613,22.85264710238114,19.123670306111415,12.308994879668145,12.308994879668145,83077301.98434232,13607737.070287312,0.0,0.0 
 01/05  14:00:00,10.6,0.0,0.0,4110155.9630152655,3550649.7564527185,0.0,0.0,0.0,0.0,0.0,0.0,12.778092635463596,12.777816075283383,22.985203653366164,19.2411586838293,12.281776485297707,12.281776485297707,90204805.11858484,7660805.719468013,0.0,0.0 
 01/05  15:00:00,11.1,0.0,0.0,1266590.6408881425,3463644.7308770727,0.0,0.0,0.0,0.0,0.0,0.0,12.777959212916099,12.777703681500297,23.012158870247235,19.34709941777246,12.289232618558414,12.289232618558414,91814026.53334454,4730235.371765267,0.0,0.0 
 01/05  16:00:00,10.0,0.0,66096.49324876938,0.0,3743711.8534770479,0.0,0.0,0.0,0.0,0.0,0.0,12.778355153043976,12.778032607232888,23.06204220254851,18.920674338912656,12.302121715471259,12.302121715471259,85218610.34280461,3809808.346725904,0.0,0.0 
 01/05  17:00:00,10.6,1952218.230452829,2472152.780720276,4916912.3345141769,4304542.650462545,0.0,0.0,0.0,0.0,0.0,0.0,12.777989829805659,12.777905298533384,23.12348015144109,18.79293639845232,12.331951164121629,12.331951164121629,77950310.65410197,13645825.996149738,0.0,0.0 
 01/05  18:00:00,9.4,3733384.2628583719,4334698.250564943,7182129.602047203,6003497.485540472,81234.93509440203,0.0,0.0,0.0,0.0,0.0,12.777811133773254,12.777791942190583,23.071241332913304,18.41096957366761,12.349615179107737,12.349615179107737,69898989.0132209,21334944.536105828,0.0,0.0 
 01/05  19:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77779192634627,12.77779192634627,22.72145711457614,18.409661910492589,12.353851988426163,12.353851988426163,67982549.87428732,0.0,0.0,0.0 
 01/05  20:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777780379103316,12.777780379103316,22.6443150243902,18.35851172987423,12.353737678073968,12.353737678073968,66479730.273648198,0.0,0.0,0.0 
 01/05  21:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777803520609805,12.777803520609805,22.539493799054499,18.46920071491035,12.353646027852684,12.353646027852684,66407413.448987189,0.0,0.0,0.0 
 01/05  22:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777726433780853,12.777726433780853,22.339019482341869,18.457649696737755,12.353579589966657,12.353579589966657,66399646.217586528,0.0,0.0,0.0 
 01/05  23:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.629007876916327,22.629007876916327,22.629007876916327,22.629007876916327,22.629007876916327,22.629007876916327,0.0,0.0,0.0,0.0 
 01/05  24:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64681767091683,22.64681767091683,22.64681767091683,22.64681767091683,22.64681767091683,22.64681767091683,0.0,0.0,0.0,0.0 
 01/06  01:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.644617318720255,22.644617318720255,22.644617318720255,22.644617318720255,22.644617318720255,22.644617318720255,0.0,0.0,0.0,0.0 
 01/06  02:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.619565808684777,22.619565808684777,22.619565808684777,22.619565808684777,22.619565808684777,22.619565808684777,0.0,0.0,0.0,0.0 
 01/06  03:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.605283394679807,22.605283394679807,22.605283394679807,22.605283394679807,22.605283394679807,22.605283394679807,0.0,0.0,0.0,0.0 
 01/06  04:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.591994648098934,22.591994648098934,22.591994648098934,22.591994648098934,22.591994648098934,22.591994648098934,0.0,0.0,0.0,0.0 
 01/06  05:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.576093981905048,22.576093981905048,22.576093981905048,22.576093981905048,22.576093981905048,22.576093981905048,0.0,0.0,0.0,0.0 
 01/06  06:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.611577509126698,22.611577509126698,22.611577509126698,22.611577509126698,22.611577509126698,22.611577509126698,0.0,0.0,0.0,0.0 
 01/06  07:00:00,5.6,9454125.043678588,9804030.108216782,16544128.202954447,14590741.923546676,2321167.5817701986,5696911.489571304,0.0,7139227.237915557,7660174.712523081,0.0,12.777785928942354,12.777785928942354,22.705982466107835,22.705982466107835,12.353658826701164,12.353658826701164,99335628.75398101,73210506.30017692,0.0,0.0 
 01/06  08:00:00,5.0,9358307.667002213,9598367.795268402,16775150.1403985,14587676.29844474,2180122.272823914,5359643.3704371419,0.0,6729389.483922168,8020622.176414344,0.0,12.777787390059457,12.777787390059457,22.68970964876662,17.592451097049439,12.35341487706265,12.35341487706265,56101023.45060298,72609279.20471175,0.0,0.0 
 01/06  09:00:00,5.6,4050790.196723328,3260531.535974961,9848589.308539479,2840861.5388298209,261189.47719151088,0.0,0.0,0.0,0.0,0.0,12.77780932128653,12.777787566435265,22.79716540386931,16.48465277377958,12.347189733931744,12.347189733931744,46637611.635916959,20261962.05725925,0.0,0.0 
 01/06  10:00:00,6.1,2731236.3737269469,1613277.9996476277,8916813.93694354,1256941.1610621648,61794.55698511833,0.0,0.0,0.0,0.0,0.0,12.776177906764222,12.776136022242487,22.777611838454314,16.892891196706747,12.335418756439017,12.335418756439017,52808328.03453179,14580064.028365352,0.0,0.0 
 01/06  11:00:00,6.7,2432668.043443451,1792720.978085397,7740191.702666208,2415975.662695514,0.0,0.0,0.0,0.0,0.0,0.0,12.781322839432044,12.78125311889655,22.774335242312885,17.1629473517056,12.337696639266684,12.337696639266684,55857616.45621605,14381556.386890084,0.0,0.0 
 01/06  12:00:00,6.7,2859743.726401085,2698925.099226161,7087979.56395431,3673314.2847558667,0.0,0.0,0.0,0.0,0.0,0.0,12.774692084385576,12.774624224647216,22.85933053195219,17.155113260044144,12.334225362974007,12.334225362974007,55252634.42453839,16319962.674337628,0.0,0.0 
 01/06  13:00:00,7.2,1656374.844775575,1670092.1345953295,7471543.707034984,4803462.00274433,0.0,0.0,0.0,0.0,0.0,0.0,12.777836601389933,12.777778384982233,23.00734054269124,18.38496972964837,12.327036147440302,12.327036147440302,69371290.1886365,15601472.689150116,0.0,0.0 
 01/06  14:00:00,7.8,0.0,0.0,4388050.562855089,3418751.1073166874,0.0,0.0,0.0,0.0,0.0,0.0,12.778019832946978,12.777820359949953,23.06783305311665,18.270231893984549,12.298221834657373,12.298221834657373,73070204.5127035,7806801.670171797,0.0,0.0 
 01/06  15:00:00,8.3,0.0,0.0,1919243.5121821925,3581362.48092904,0.0,0.0,0.0,0.0,0.0,0.0,12.7776245368635,12.777415469845037,23.08943118948981,18.442896066113673,12.297718469861321,12.297718469861321,75893342.18279876,5500605.99311124,0.0,0.0 
 01/06  16:00:00,8.3,0.0,598878.0763445776,0.0,3647167.065992154,0.0,0.0,0.0,0.0,0.0,0.0,12.778119769267996,12.777911129367596,23.133793486890906,18.36423731014756,12.307282031661599,12.307282031661599,73381204.00764779,4246045.142336697,0.0,0.0 
 01/06  17:00:00,8.3,2413243.417881,2964114.6563240985,5413216.4091465449,4626812.043914037,0.0,0.0,0.0,0.0,0.0,0.0,12.777963191598062,12.77788219358276,23.18140373015201,18.017551895649189,12.332652533896585,12.332652533896585,65751883.14591491,15417386.527265348,0.0,0.0 
 01/06  18:00:00,8.3,4094001.828677194,4586029.059658118,7312443.3423414439,5980780.935071,76751.52064963227,0.0,0.0,0.0,0.0,0.0,12.777788166143939,12.777783546122319,23.12837369386559,18.09012750679321,12.348546640024994,12.348546640024994,63769501.97808039,22050006.686397144,0.0,0.0 
 01/06  19:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777786763977784,12.777786763977784,22.691447389604883,18.20175498249441,12.353603099910992,12.353603099910992,63389235.89116221,0.0,0.0,0.0 
 01/06  20:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777781186662097,12.777781186662097,22.664506431122964,18.028472735887676,12.35353758487346,12.35353758487346,61252029.492311138,0.0,0.0,0.0 
 01/06  21:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7777960832511,12.7777960832511,22.583595568441415,18.195381900839754,12.35350221498417,12.35350221498417,62360545.77650939,0.0,0.0,0.0 
 01/06  22:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777817065665003,12.777817065665003,22.370706755165679,18.040487447785894,12.353457853641192,12.353457853641192,60377784.28350533,0.0,0.0,0.0 
 01/06  23:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.670224234116938,22.670224234116938,22.670224234116938,22.670224234116938,22.670224234116938,22.670224234116938,0.0,0.0,0.0,0.0 
 01/06  24:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.712460331677936,22.712460331677936,22.712460331677936,22.712460331677936,22.712460331677936,22.712460331677936,0.0,0.0,0.0,0.0 
 01/07  01:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77779410235317,12.777786208002706,22.11709882566912,22.11709882566912,12.34936642392398,12.34936642392398,95315772.51670163,0.0,0.0,0.0 
 01/07  02:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.524951641990826,22.524951641990826,22.524951641990826,22.524951641990826,22.524951641990826,22.524951641990826,0.0,0.0,0.0,0.0 
 01/07  03:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777795721874515,12.777795721874515,21.74259573257082,21.74259573257082,12.353509976617492,12.353509976617492,90903145.22332929,0.0,0.0,0.0 
 01/07  04:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.291327077889176,22.291327077889176,22.291327077889176,22.291327077889176,22.291327077889176,22.291327077889176,0.0,0.0,0.0,0.0 
 01/07  05:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.161288346758963,18.161156103160477,22.31711253211405,22.31711253211405,17.972597293071219,17.972597293071219,41597683.01108347,0.0,0.0,0.0 
 01/07  06:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.370417189535105,22.370417189535105,22.370417189535105,22.370417189535105,22.370417189535105,22.370417189535105,0.0,0.0,0.0,0.0 
 01/07  07:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77779090825441,12.77779090825441,21.66395012772779,21.66395012772779,12.35346527170672,12.35346527170672,89913964.59463156,0.0,0.0,0.0 
 01/07  08:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777777673516124,12.777777673516124,21.726387743766567,18.177276265974866,12.353518721877713,12.353518721877713,62497104.73441945,0.0,0.0,0.0 
 01/07  09:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777778998306083,12.777778998306083,21.74393587959678,17.57777848892267,12.35359695669033,12.35359695669033,57483823.34744018,0.0,0.0,0.0 
 01/07  10:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777783061598513,12.777783061598513,21.760629929662625,17.94705399582032,12.353578216237857,12.353578216237857,60823302.38620033,0.0,0.0,0.0 
 01/07  11:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777776055663612,12.777776055663612,21.761546700560197,17.234671285153284,12.353616347690135,12.353616347690135,54295994.03658478,0.0,0.0,0.0 
 01/07  12:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777779084254453,12.777779084254453,21.7310709979039,17.214587841136379,12.353657815878118,12.353657815878118,54396425.45006251,0.0,0.0,0.0 
 01/07  13:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777789711412617,12.777789711412617,21.72719114648138,17.568883143775193,12.353675491169796,12.353675491169796,57958824.45657581,0.0,0.0,0.0 
 01/07  14:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777782107466779,12.777782107466779,21.782922683097664,17.606759665375976,12.3536840434146,12.3536840434146,58465446.52805142,0.0,0.0,0.0 
 01/07  15:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777781597521582,12.777781597521582,21.772442020469606,18.51442788210504,12.353745961002126,12.353745961002126,67692882.76751332,0.0,0.0,0.0 
 01/07  16:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777785340588342,12.777785340588342,21.720415227703815,18.311911585928443,12.353707681429548,12.353707681429548,65401607.23090396,0.0,0.0,0.0 
 01/07  17:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777790157423875,12.777790157423875,21.667047491149405,18.13570422128835,12.353655950890655,12.353655950890655,63225378.037245128,0.0,0.0,0.0 
 01/07  18:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777786940303296,12.777786940303296,21.47801237874839,17.989203601951468,12.353615809348474,12.353615809348474,61515214.76820529,0.0,0.0,0.0 
 01/07  19:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.832050781649288,21.832050781649288,21.832050781649288,21.832050781649288,21.832050781649288,21.832050781649288,0.0,0.0,0.0,0.0 
 01/07  20:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.891921252717343,21.891921252717343,21.891921252717343,21.891921252717343,21.891921252717343,21.891921252717343,0.0,0.0,0.0,0.0 
 01/07  21:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.910339781002756,21.910339781002756,21.910339781002756,21.910339781002756,21.910339781002756,21.910339781002756,0.0,0.0,0.0,0.0 
 01/07  22:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.946966219240765,21.946966219240765,21.946966219240765,21.946966219240765,21.946966219240765,21.946966219240765,0.0,0.0,0.0,0.0 
 01/07  23:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.886888591379173,21.886888591379173,21.886888591379173,21.886888591379173,21.886888591379173,21.886888591379173,0.0,0.0,0.0,0.0 
 01/07  24:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.949387397300307,21.949387397300307,21.949387397300307,21.949387397300307,21.949387397300307,21.949387397300307,0.0,0.0,0.0,0.0 
 01/08  01:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.935460795531488,21.935460795531488,21.935460795531488,21.935460795531488,21.935460795531488,21.935460795531488,0.0,0.0,0.0,0.0 
 01/08  02:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.863151317523064,21.863151317523064,21.863151317523064,21.863151317523064,21.863151317523064,21.863151317523064,0.0,0.0,0.0,0.0 
 01/08  03:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.892860570170563,21.892860570170563,21.892860570170563,21.892860570170563,21.892860570170563,21.892860570170563,0.0,0.0,0.0,0.0 
 01/08  04:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81256321765627,21.81256321765627,21.81256321765627,21.81256321765627,21.81256321765627,21.81256321765627,0.0,0.0,0.0,0.0 
 01/08  05:00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.794850341828153,21.794850341828153,21.794850341828153,21.794850341828153,21.794850341828153,21.794850341828153,0.0,0.0,0.0,0.0 
 01/08  06:00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.743536757979365,21.743536757979365,21.743536757979365,21.743536757979365,21.743536757979365,21.743536757979365,0.0,0.0,0.0,0.0 
 01/08  07:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.717178354273558,21.717178354273558,21.717178354273558,21.717178354273558,21.717178354273558,21.717178354273558,0.0,0.0,0.0,0.0 
 01/08  08:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.768019326312908,21.768019326312908,21.768019326312908,21.768019326312908,21.768019326312908,21.768019326312908,0.0,0.0,0.0,0.0 
 01/08  09:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.697621855400575,21.697621855400575,21.697621855400575,21.697621855400575,21.697621855400575,21.697621855400575,0.0,0.0,0.0,0.0 
 01/08  10:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.821641263559164,15.821641263559164,21.746666922143036,21.746666922143036,15.538809891966965,15.538809891966965,60679873.970556158,0.0,0.0,0.0 
 01/08  11:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.70679709552275,21.70679709552275,21.70679709552275,21.70679709552275,21.70679709552275,21.70679709552275,0.0,0.0,0.0,0.0 
 01/08  12:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.778893205623334,12.777478947239893,21.550021880896617,21.550021880896617,12.350957446260465,12.350957446260465,90210074.82214719,0.0,0.0,0.0 
 01/08  13:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.761624754193418,21.761624754193418,21.761624754193418,21.761624754193418,21.761624754193418,21.761624754193418,0.0,0.0,0.0,0.0 
 01/08  14:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779811659862937,12.777560173116188,21.70227844313401,21.70227844313401,12.34118541332663,12.34118541332663,93372154.39652606,0.0,0.0,0.0 
 01/08  15:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.896805157031446,21.896805157031446,21.896805157031446,21.896805157031446,21.896805157031446,21.896805157031446,0.0,0.0,0.0,0.0 
 01/08  16:00:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777774084657747,12.777774084657747,21.77231385679893,21.77231385679893,12.348249312850533,12.348249312850533,90998274.67152462,0.0,0.0,0.0 
 01/08  17:00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.870033674536808,21.870033674536808,21.870033674536808,21.870033674536808,21.870033674536808,21.870033674536808,0.0,0.0,0.0,0.0 
 01/08  18:00:00,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.923851997749979,21.923851997749979,21.923851997749979,21.923851997749979,21.923851997749979,21.923851997749979,0.0,0.0,0.0,0.0 
 01/08  19:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89983677093115,21.89983677093115,21.89983677093115,21.89983677093115,21.89983677093115,21.89983677093115,0.0,0.0,0.0,0.0 
 01/08  20:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82915081201474,21.82915081201474,21.82915081201474,21.82915081201474,21.82915081201474,21.82915081201474,0.0,0.0,0.0,0.0 
 01/08  21:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.808746627574437,21.808746627574437,21.808746627574437,21.808746627574437,21.808746627574437,21.808746627574437,0.0,0.0,0.0,0.0 
 01/08  22:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.786351586910617,21.786351586910617,21.786351586910617,21.786351586910617,21.786351586910617,21.786351586910617,0.0,0.0,0.0,0.0 
 01/08  23:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.751755028497145,21.751755028497145,21.751755028497145,21.751755028497145,21.751755028497145,21.751755028497145,0.0,0.0,0.0,0.0 
 01/08  24:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7129147585721,21.7129147585721,21.7129147585721,21.7129147585721,21.7129147585721,21.7129147585721,0.0,0.0,0.0,0.0 
 01/09  01:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.70003364057942,21.70003364057942,21.70003364057942,21.70003364057942,21.70003364057942,21.70003364057942,0.0,0.0,0.0,0.0 
